Year,m,d,Time,Time zone,Air Quality Index (index),Carbon monoxide (ug/m3),Nitrogen dioxide (ug/m3),Nitrogen monoxide (ug/m3),Ozone (ug/m3),Particulate matter < 10 µm (ug/m3),Particulate matter < 2.5 µm (ug/m3),musta hiili PM2.5 (ug/m3),Sulphur dioxide (ug/m3),Odorous sulphur compounds (ugS/m3)
2020,7,17,22:00,UTC,2,,13.2,1,,13.2,11.1,0.4,,
2020,7,17,23:00,UTC,2,,15.5,2.3,,19.2,10.1,0.4,,
2020,7,18,00:00,UTC,2,,20,4,,23.3,14.3,0.4,,
2020,7,18,01:00,UTC,2,,16.2,1.5,,24.1,13,0.5,,
2020,7,18,02:00,UTC,2,,14,1.4,,27.1,13.8,0.4,,
2020,7,18,03:00,UTC,2,,9.3,0.4,,19.9,11.4,0.3,,
2020,7,18,04:00,UTC,1,,8.6,2,,16,6.8,0.2,,
2020,7,18,05:00,UTC,1,,6.3,1.1,,6.4,6.6,0.4,,
2020,7,18,06:00,UTC,1,,6.8,1.3,,5.8,2.5,0.2,,
2020,7,18,07:00,UTC,1,,11.4,2.3,,8.7,4,0.2,,
2020,7,18,08:00,UTC,1,,13.4,2.3,,10.7,5.1,0.2,,
2020,7,18,09:00,UTC,1,,11.3,1.9,,7.5,5.7,0.2,,
2020,7,18,10:00,UTC,1,,8.2,1.4,,13.2,5.8,0.2,,
2020,7,18,11:00,UTC,1,,9.4,1.6,,10.3,6.9,0.2,,
2020,7,18,12:00,UTC,1,,5.9,0.7,,10.4,3.2,0.2,,
2020,7,18,13:00,UTC,1,,7.4,0.9,,13.1,6.4,0.2,,
2020,7,18,14:00,UTC,1,,6.2,0.4,,13.6,6.4,0.2,,
2020,7,18,15:00,UTC,1,,10.3,0.8,,11.4,5.8,0.3,,
2020,7,18,16:00,UTC,1,,11.5,0.9,,11,5.1,0.3,,
2020,7,18,17:00,UTC,1,,11.4,1.3,,15.8,6.8,0.3,,
2020,7,18,18:00,UTC,1,,12.3,1.1,,14.8,6.7,0.4,,
2020,7,18,19:00,UTC,2,,14.3,1.3,,20.7,6.2,0.4,,
2020,7,18,20:00,UTC,2,,14.3,0.9,,23.1,10.7,0.4,,
2020,7,18,21:00,UTC,2,,11.7,0.9,,22.1,10.2,0.4,,
2020,7,18,22:00,UTC,1,,10.9,0.5,,12.3,8.1,0.4,,
2020,7,18,23:00,UTC,1,,10.5,0.7,,16,8,0.3,,
2020,7,19,00:00,UTC,2,,9.6,1.1,,17.1,17.6,0.3,,
2020,7,19,01:00,UTC,1,,11.1,1.4,,19.5,7.2,0.3,,
2020,7,19,02:00,UTC,1,,14.5,0.8,,19.6,8.6,0.3,,
2020,7,19,03:00,UTC,1,,11.3,1,,16.6,8.2,0.2,,
2020,7,19,04:00,UTC,1,,8.1,1.7,,13.1,7,0.3,,
2020,7,19,05:00,UTC,1,,12.7,3.1,,18.4,3.2,0.4,,
2020,7,19,06:00,UTC,1,,16.6,3.4,,16.1,5.6,0.3,,
2020,7,19,07:00,UTC,1,,36.7,13.8,,16.9,9.1,1,,
2020,7,19,08:00,UTC,1,,34.4,7.3,,14.6,5.8,0.6,,
2020,7,19,09:00,UTC,1,,23.3,4,,17.4,8.6,0.5,,
2020,7,19,10:00,UTC,1,,20.2,5.8,,16.7,5.8,0.4,,
2020,7,19,11:00,UTC,1,,24.8,4.6,,14.6,7.5,0.5,,
2020,7,19,12:00,UTC,1,,27.6,5.5,,11.2,5.7,0.5,,
2020,7,19,13:00,UTC,1,,20.4,4,,14.5,8.1,0.6,,
2020,7,19,14:00,UTC,1,,9.2,1.7,,14.3,9.7,0.2,,
2020,7,19,15:00,UTC,1,,7.3,0.8,,17.3,5.6,0.3,,
2020,7,19,16:00,UTC,1,,12.3,2.1,,17.1,6.1,0.3,,
2020,7,19,17:00,UTC,1,,10.2,0.9,,18.9,4.6,0.4,,
2020,7,19,18:00,UTC,2,,12.1,1.2,,21.6,7.3,0.4,,
2020,7,19,19:00,UTC,1,,10.1,-0.1,,17.6,7.1,0.4,,
2020,7,19,20:00,UTC,1,,11.9,0.3,,12.4,6.5,0.4,,
2020,7,19,21:00,UTC,1,,13.8,1.5,,16.7,7.3,0.5,,
2020,7,19,22:00,UTC,1,,19.1,5.6,,19,9.3,0.9,,
2020,7,19,23:00,UTC,1,,22.8,8.8,,12,7,1,,
2020,7,20,00:00,UTC,2,,22.3,8.1,,16.1,11.8,0.7,,
2020,7,20,01:00,UTC,2,,9,0.5,,15.8,10.3,0.3,,
2020,7,20,02:00,UTC,1,,7.9,0.9,,14.7,9.5,0.3,,
2020,7,20,03:00,UTC,1,,14.8,2.1,,14.9,8.6,0.3,,
2020,7,20,04:00,UTC,2,,25.4,6.7,,24.8,7.5,0.8,,
2020,7,20,05:00,UTC,2,,35.9,7.6,,33.2,8.2,0.7,,
2020,7,20,06:00,UTC,2,,38.8,8.8,,41.7,11.7,0.8,,
2020,7,20,07:00,UTC,2,,31.1,4,,42.9,10.6,0.6,,
2020,7,20,08:00,UTC,2,,35.4,5.5,,28.3,7.5,0.6,,
2020,7,20,09:00,UTC,2,,38.2,7.3,,30.5,11,0.5,,
2020,7,20,10:00,UTC,1,,24,3.7,,18.7,7,0.5,,
2020,7,20,11:00,UTC,1,,16.7,2.1,,19.9,7.9,0.4,,
2020,7,20,12:00,UTC,2,,20.2,4.5,,22.7,7.1,0.5,,
2020,7,20,13:00,UTC,2,,14.8,2.4,,24.6,7.5,0.4,,
2020,7,20,14:00,UTC,1,,12.4,1.7,,18.2,6.9,0.4,,
2020,7,20,15:00,UTC,2,,26.5,2.6,,27.6,9.4,0.5,,
2020,7,20,16:00,UTC,2,,24.1,2.7,,23.9,7.4,0.4,,
2020,7,20,17:00,UTC,2,,31.7,1.7,,21.8,7.3,0.4,,
2020,7,20,18:00,UTC,2,,23.2,0.4,,22.7,10.4,0.4,,
2020,7,20,19:00,UTC,1,,18.7,0.2,,18,7.8,0.3,,
2020,7,20,20:00,UTC,1,,30,8.8,,19,7.9,0.4,,
2020,7,20,21:00,UTC,2,,49.4,17.9,,17.7,7.9,1.4,,
2020,7,20,22:00,UTC,2,,54,33.4,,17,12.2,1.5,,
2020,7,20,23:00,UTC,2,,60.6,45.8,,20,9.4,2.3,,
2020,7,21,00:00,UTC,2,,21.2,0.5,,24.8,9.3,0.4,,
2020,7,21,01:00,UTC,2,,26.2,3.6,,21,7.4,0.5,,
2020,7,21,02:00,UTC,2,,9.9,1.6,,21,8,0.3,,
2020,7,21,03:00,UTC,1,,15.4,3.5,,18.4,5.7,0.3,,
2020,7,21,04:00,UTC,2,,29.8,12.7,,27,7.4,0.9,,
2020,7,21,05:00,UTC,2,,22.6,6.1,,25.6,5.8,0.5,,
2020,7,21,06:00,UTC,2,,19.6,4.8,,20.4,7.7,0.5,,
2020,7,21,07:00,UTC,2,,28.5,8.3,,25.3,7.8,0.8,,
2020,7,21,08:00,UTC,2,,17.2,3.9,,29.8,12.4,0.6,,
2020,7,21,09:00,UTC,2,,13.8,3.6,,22.8,10,0.4,,
2020,7,21,10:00,UTC,1,,12.6,2.6,,15.1,5.4,0.3,,
2020,7,21,11:00,UTC,1,,13.3,3.3,,14.2,5.1,0.4,,
2020,7,21,12:00,UTC,1,,9.7,2.7,,19.9,7,0.3,,
2020,7,21,13:00,UTC,1,,7,2,,16,6.3,0.2,,
2020,7,21,14:00,UTC,1,,5.9,1.4,,12.6,5,0.2,,
2020,7,21,15:00,UTC,1,,5.3,1.2,,6.9,3.7,0.3,,
2020,7,21,16:00,UTC,1,,4.9,0.8,,7.1,1.1,0.2,,
2020,7,21,17:00,UTC,1,,4.1,0.5,,11.4,7.3,0.3,,
2020,7,21,18:00,UTC,1,,4.7,0.3,,7.5,5.1,0.1,,
2020,7,21,19:00,UTC,1,,5.1,0.1,,3.3,2.3,0.1,,
2020,7,21,20:00,UTC,1,,6.2,2.2,,8.7,3.8,0.2,,
2020,7,21,21:00,UTC,1,,6.5,3.9,,8.4,4.2,0.4,,
2020,7,21,22:00,UTC,1,,16,18.7,,14.7,7,1.1,,
2020,7,21,23:00,UTC,1,,11.4,11.8,,16.6,6.9,1.5,,
2020,7,22,00:00,UTC,2,,17.9,22.4,,21,15.4,1.6,,
2020,7,22,01:00,UTC,2,,15.9,18.2,,23.6,13.2,1.3,,
2020,7,22,02:00,UTC,2,,4.9,2.6,,19.5,11.9,0.2,,
2020,7,22,03:00,UTC,1,,5,1.7,,17.2,5.6,0.1,,
2020,7,22,04:00,UTC,1,,11.5,8.1,,13.8,3.9,0.3,,
2020,7,22,05:00,UTC,1,,10.7,6.9,,5.5,2.9,0.3,,
2020,7,22,06:00,UTC,1,,11.6,5.8,,14.9,2.4,0.4,,
2020,7,22,07:00,UTC,1,,13.6,10.2,,13.3,3.5,0.4,,
2020,7,22,08:00,UTC,1,,15,15.9,,,,0.3,,
2020,7,22,09:00,UTC,1,,9.5,6.3,,,,0.2,,
2020,7,22,10:00,UTC,1,,12.1,8,,,,0.4,,
2020,7,22,11:00,UTC,1,,10.4,6.4,,,,0.2,,
2020,7,22,12:00,UTC,1,,8.7,5.2,,,,0.2,,
2020,7,22,13:00,UTC,1,,10.1,6.8,,,,0.4,,
2020,7,22,14:00,UTC,1,,8.7,5.3,,,,0.3,,
2020,7,22,15:00,UTC,1,,6.7,3.2,,9.6,1.5,0.3,,
2020,7,22,16:00,UTC,1,,5.6,2.5,,8.9,3.3,0.1,,
2020,7,22,17:00,UTC,1,,4.6,1.8,,6.7,2,0.1,,
2020,7,22,18:00,UTC,1,,5.5,2.3,,6.2,3.7,0.1,,
2020,7,22,19:00,UTC,1,,3.8,0.9,,4.6,2.1,0.1,,
2020,7,22,20:00,UTC,1,,4.5,1.2,,7.8,4.9,0.1,,
2020,7,22,21:00,UTC,1,,3.8,0.9,,-0.2,1.9,0.1,,
2020,7,22,22:00,UTC,1,,3.9,0.3,,,8.6,0.1,,
2020,7,22,23:00,UTC,1,,7.2,4.4,,2.3,5.3,0.1,,
2020,7,23,00:00,UTC,1,,11.6,14.8,,6.2,7,0.4,,
2020,7,23,01:00,UTC,1,,9.3,10.6,,13.5,7.3,0.2,,
2020,7,23,02:00,UTC,1,,5.2,2.4,,6.4,2.8,0.1,,
2020,7,23,03:00,UTC,1,,3.9,0.4,,5.2,4.2,0,,
2020,7,23,04:00,UTC,1,,8.5,5.6,,4.8,3.7,0.2,,
2020,7,23,05:00,UTC,1,,9.6,3.3,,1.4,2,0.2,,
2020,7,23,06:00,UTC,1,,9.3,3.5,,2.2,1.2,0.2,,
2020,7,23,07:00,UTC,1,,6.3,2.8,,7.3,3.2,0.1,,
2020,7,23,08:00,UTC,1,,7.2,3.8,,10.9,5.9,0.2,,
2020,7,23,09:00,UTC,1,,6.7,3.7,,7.2,1.3,0.1,,
2020,7,23,10:00,UTC,1,,8.3,4.7,,0.6,4.9,0.2,,
2020,7,23,11:00,UTC,1,,,,,8.2,1.8,,,
2020,7,23,12:00,UTC,1,,,,,13.6,-0.4,,,
2020,7,23,13:00,UTC,1,,9,3.9,,9.2,3.4,0.2,,
2020,7,23,14:00,UTC,1,,8.2,2.7,,5.1,3.9,0.2,,
2020,7,23,15:00,UTC,1,,8.2,1.9,,2.4,3.8,0.2,,
2020,7,23,16:00,UTC,1,,7.3,1.5,,3.1,4.2,0.1,,
2020,7,23,17:00,UTC,1,,6.6,1.3,,4.5,2.6,0.1,,
2020,7,23,18:00,UTC,1,,6,0.9,,0.2,7.5,0.1,,
2020,7,23,19:00,UTC,1,,6.8,0.4,,5.3,3.2,0.1,,
2020,7,23,20:00,UTC,1,,5,0.3,,-0.6,4,0.1,,
2020,7,23,21:00,UTC,1,,3.9,0.1,,2.8,3.6,0.1,,
2020,7,23,22:00,UTC,1,,4.5,0.4,,-2.5,5.3,0.1,,
2020,7,23,23:00,UTC,1,,7.3,3.1,,-1.6,4.4,0.2,,
2020,7,24,00:00,UTC,1,,14.1,2.3,,3.6,4.4,0.1,,
2020,7,24,01:00,UTC,1,,32.1,7.1,,9.3,5.2,0.4,,
2020,7,24,02:00,UTC,1,,15.9,3.8,,8,6.1,0.2,,
2020,7,24,03:00,UTC,1,,15.6,1.2,,7.6,3.1,0.1,,
2020,7,24,04:00,UTC,1,,12.3,4.9,,6.7,4.9,0.1,,
2020,7,24,05:00,UTC,1,,12.7,2.1,,3.8,0.2,0.2,,
2020,7,24,06:00,UTC,1,,16.8,4.2,,4.9,3.6,0.3,,
2020,7,24,07:00,UTC,1,,18.3,5.4,,7.8,4.3,0.3,,
2020,7,24,08:00,UTC,1,,19,4.7,,14.5,5.3,0.4,,
2020,7,24,09:00,UTC,1,,14.9,5,,12.2,5.5,0.2,,
2020,7,24,10:00,UTC,1,,13.8,3.5,,9,-0.6,0.3,,
2020,7,24,11:00,UTC,1,,19.2,5.3,,10.1,5.7,0.3,,
2020,7,24,12:00,UTC,1,,11.6,2.8,,18.4,4.1,0.3,,
2020,7,24,13:00,UTC,1,,13.9,2.5,,16,5.7,0.3,,
2020,7,24,14:00,UTC,1,,10.5,1.7,,9.8,3.8,0.2,,
2020,7,24,15:00,UTC,1,,10.4,1.7,,10.1,2.4,0.2,,
2020,7,24,16:00,UTC,1,,6.9,1,,6.8,4.9,0.2,,
2020,7,24,17:00,UTC,1,,19.5,2.6,,8.8,5.5,0.2,,
2020,7,24,18:00,UTC,1,,23.2,1.9,,10.8,4.5,0.2,,
2020,7,24,19:00,UTC,1,,8.7,0.7,,9.1,5.6,0.2,,
2020,7,24,20:00,UTC,1,,14.6,0.5,,9.2,4.6,0.2,,
2020,7,24,21:00,UTC,1,,27.2,2,,7.2,5.4,0.3,,
2020,7,24,22:00,UTC,1,,11.8,0.4,,2.7,8.3,0.2,,
2020,7,24,23:00,UTC,1,,11.4,1.1,,5.9,5.9,0.2,,
2020,7,25,00:00,UTC,1,,14,2.7,,4.3,8.9,0.3,,
2020,7,25,01:00,UTC,1,,16.8,2.9,,0.8,4,0.2,,
2020,7,25,02:00,UTC,1,,16.2,3.9,,4.3,7.7,0.3,,
2020,7,25,03:00,UTC,1,,5,0.2,,1.7,5.6,0.1,,
2020,7,25,04:00,UTC,1,,14,4.8,,3.6,3.9,0.3,,
2020,7,25,05:00,UTC,1,,12.8,2.2,,-0.4,1.9,0.2,,
2020,7,25,06:00,UTC,1,,14.6,1.8,,2.2,4.4,0.3,,
2020,7,25,07:00,UTC,1,,17.9,5.7,,4.3,3.4,0.5,,
2020,7,25,08:00,UTC,1,,13,4.6,,3,4.1,0.4,,
2020,7,25,09:00,UTC,1,,5.9,2.1,,5.8,3.7,0.2,,
2020,7,25,10:00,UTC,1,,5.2,1.5,,2.5,3,0.1,,
2020,7,25,11:00,UTC,1,,9.2,2.5,,5.2,2.4,0.2,,
2020,7,25,12:00,UTC,1,,5.6,0.9,,3.8,5.8,0.2,,
2020,7,25,13:00,UTC,1,,6.2,1.1,,2.4,0.1,0.2,,
2020,7,25,14:00,UTC,1,,5.6,1.1,,6.5,5.1,0.2,,
2020,7,25,15:00,UTC,1,,5,1.2,,5.7,5.5,0.1,,
2020,7,25,16:00,UTC,1,,5.2,1.4,,5.7,1.8,0.2,,
2020,7,25,17:00,UTC,1,,5.3,1.3,,8,1.3,0.2,,
2020,7,25,18:00,UTC,1,,6.5,1.7,,-3.6,4.4,0.2,,
2020,7,25,19:00,UTC,1,,7.9,1.1,,5,4.4,0.3,,
2020,7,25,20:00,UTC,1,,14.4,4.1,,8.4,1.9,0.4,,
2020,7,25,21:00,UTC,1,,14.1,3.7,,9.2,8.8,0.4,,
2020,7,25,22:00,UTC,2,,11.5,5.4,,2.4,10.1,0.3,,
2020,7,25,23:00,UTC,2,,19.6,17.2,,11.6,10.6,0.4,,
2020,7,26,00:00,UTC,1,,18.9,14.5,,8.5,8,0.6,,
2020,7,26,01:00,UTC,1,,17.6,9.5,,16.5,6.4,0.5,,
2020,7,26,02:00,UTC,1,,20.1,3.5,,11.5,4.7,0.3,,
2020,7,26,03:00,UTC,1,,12.8,1.9,,7.8,2.5,0.2,,
2020,7,26,04:00,UTC,1,,8.9,4.9,,3.1,5.5,0.2,,
2020,7,26,05:00,UTC,1,,13.7,4.2,,-0.9,0.7,0.2,,
2020,7,26,06:00,UTC,1,,21.1,7.9,,5.2,4.1,0.3,,
2020,7,26,07:00,UTC,1,,15.7,6.2,,9.6,3.2,0.4,,
2020,7,26,08:00,UTC,1,,9.1,3,,6.3,4.6,0.2,,
2020,7,26,09:00,UTC,1,,8.7,3.7,,8.7,3.5,0.2,,
2020,7,26,10:00,UTC,1,,5.9,1.5,,5,3.7,0.2,,
2020,7,26,11:00,UTC,1,,7,1.8,,2.9,3.3,0.1,,
2020,7,26,12:00,UTC,1,,15.5,5.8,,3.4,1.5,0.3,,
2020,7,26,13:00,UTC,1,,11.1,3.8,,8.5,8,0.3,,
2020,7,26,14:00,UTC,1,,14.5,4.4,,7.8,5.1,0.3,,
2020,7,26,15:00,UTC,1,,14.5,14.8,,6.6,4.6,0.2,,
2020,7,26,16:00,UTC,1,,28,20.7,,11,4.4,0.6,,
2020,7,26,17:00,UTC,1,,24.3,7.9,,11.7,4.2,0.3,,
2020,7,26,18:00,UTC,1,,25.8,5.7,,7.6,1.8,0.4,,
2020,7,26,19:00,UTC,1,,39.8,9.9,,15.9,7.1,0.5,,
2020,7,26,20:00,UTC,2,,36.6,8.9,,20.8,4.3,0.6,,
2020,7,26,21:00,UTC,2,,48.5,22.3,,12.8,2,0.8,,
2020,7,26,22:00,UTC,2,,14.8,3.6,,10.4,14.5,0.2,,
2020,7,26,23:00,UTC,1,,12.8,1.8,,9,7.3,0.2,,
2020,7,27,00:00,UTC,1,,8.3,1.9,,10.2,4.6,0.3,,
2020,7,27,01:00,UTC,1,,7,1.6,,14.7,6.9,0.2,,
2020,7,27,02:00,UTC,1,,13.8,6.1,,13.4,4.1,0.2,,
2020,7,27,03:00,UTC,1,,17.1,6.1,,16.1,4.9,0.7,,
2020,7,27,04:00,UTC,1,,16.5,4.2,,19.7,7.6,0.3,,
2020,7,27,05:00,UTC,2,,22.6,17,,25.4,4.2,0.3,,
2020,7,27,06:00,UTC,1,,29.9,21,,19.6,6.5,0.5,,
2020,7,27,07:00,UTC,2,,29.4,19.8,,25.6,7.6,0.6,,
2020,7,27,08:00,UTC,2,,22.7,12.2,,28.3,8,0.6,,
2020,7,27,09:00,UTC,2,,16.7,7.5,,23.5,6.7,0.6,,
2020,7,27,10:00,UTC,2,,14.7,8.5,,24.5,8.2,0.5,,
2020,7,27,11:00,UTC,1,,15.2,8.8,,15.2,7.5,0.5,,
2020,7,27,12:00,UTC,1,,24.6,11.4,,18.1,6.3,0.6,,
2020,7,27,13:00,UTC,1,,34.8,13.7,,18.4,7.2,0.7,,
2020,7,27,14:00,UTC,1,,19.9,6.9,,18.7,7.8,0.6,,
2020,7,27,15:00,UTC,2,,17.8,4.2,,21.3,8.3,0.6,,
2020,7,27,16:00,UTC,2,,16,4.9,,21,9.5,0.7,,
2020,7,27,17:00,UTC,2,,13.7,3,,21,7.4,0.7,,
2020,7,27,18:00,UTC,2,,18.3,5.1,,23.3,6.4,0.7,,
2020,7,27,19:00,UTC,2,,14.5,2.8,,22.6,10.1,0.6,,
2020,7,27,20:00,UTC,2,,12.1,1.3,,25.2,9.7,0.6,,
2020,7,27,21:00,UTC,2,,14.2,1.5,,23.5,7.5,0.6,,
2020,7,27,22:00,UTC,1,,10.8,0.4,,16.8,8.2,0.5,,
2020,7,27,23:00,UTC,2,,11.6,0.4,,15.6,10.9,0.4,,
2020,7,28,00:00,UTC,1,,15.7,2.1,,10.6,9.5,0.5,,
2020,7,28,01:00,UTC,1,,12,1,,15.3,8,0.5,,
2020,7,28,02:00,UTC,1,,11.6,2,,12.7,7.5,0.3,,
2020,7,28,03:00,UTC,1,,15.6,3.1,,9.9,8.1,0.5,,
2020,7,28,04:00,UTC,1,,26,9.4,,14.5,8.1,0.7,,
2020,7,28,05:00,UTC,1,,27.5,9.3,,4.8,7.7,0.6,,
2020,7,28,06:00,UTC,1,,39.8,20.8,,12.5,6.9,0.8,,
2020,7,28,07:00,UTC,1,,36.1,15.6,,16.6,7.8,1,,
2020,7,28,08:00,UTC,2,,44.9,18.9,,19.5,9.7,1.1,,
2020,7,28,09:00,UTC,2,,29.1,13,,31.4,9.4,0.9,,
2020,7,28,10:00,UTC,2,,41.3,21.5,,40.8,6,0.9,,
2020,7,28,11:00,UTC,2,,30.2,14.1,,38.9,8.2,0.9,,
2020,7,28,12:00,UTC,2,,28.2,11,,31.1,12.8,0.9,,
2020,7,28,13:00,UTC,2,,34.1,15,,31.5,11.3,1,,
2020,7,28,14:00,UTC,1,,26.8,12,,15.7,9.4,0.8,,
2020,7,28,15:00,UTC,1,,17.5,4.9,,18.6,7.9,0.7,,
2020,7,28,16:00,UTC,2,,22.9,5.7,,25.3,9.1,0.8,,
2020,7,28,17:00,UTC,2,,25.7,3.7,,26.3,10.8,0.5,,
2020,7,28,18:00,UTC,2,,31,6.2,,25.3,7.7,0.7,,
2020,7,28,19:00,UTC,2,,24.6,3.4,,35.4,7.9,0.8,,
2020,7,28,20:00,UTC,2,,23.1,6.7,,31,10.3,1.2,,
2020,7,28,21:00,UTC,2,,19.3,5,,26,10.5,1.3,,
2020,7,28,22:00,UTC,2,,14.1,4.9,,20.7,22.4,1.8,,
2020,7,28,23:00,UTC,2,,12.3,3.6,,23.7,13.8,0.5,,
2020,7,29,00:00,UTC,2,,11.7,4.8,,19.4,10.8,0.6,,
2020,7,29,01:00,UTC,2,,8.7,3.1,,16.1,10.2,1,,
2020,7,29,02:00,UTC,1,,8.2,2.3,,12.6,7,0.3,,
2020,7,29,03:00,UTC,1,,9.4,3,,9.1,5.4,0.4,,
2020,7,29,04:00,UTC,1,,17.3,9.1,,10.3,7.5,0.5,,
2020,7,29,05:00,UTC,1,,22.1,11.9,,7.4,3.1,0.7,,
2020,7,29,06:00,UTC,1,,35.2,25.1,,10.6,7.9,0.8,,
2020,7,29,07:00,UTC,1,,37,37.8,,12,5.7,1.1,,
2020,7,29,08:00,UTC,1,,38.6,33.8,,13.2,5.5,1.3,,
2020,7,29,09:00,UTC,1,,36,33.5,,13.5,6.5,1,,
2020,7,29,10:00,UTC,1,,32.9,12,,13.9,7.3,1,,
2020,7,29,11:00,UTC,1,,30.6,15.2,,13.8,9.2,1.1,,
2020,7,29,12:00,UTC,1,,15.7,4.5,,14.8,6.6,0.5,,
2020,7,29,13:00,UTC,1,,9.4,2.5,,11.8,6.1,0.2,,
2020,7,29,14:00,UTC,1,,8.2,1.9,,10.4,5.1,0.2,,
2020,7,29,15:00,UTC,1,,6.1,1.4,,5.3,3.6,0.2,,
2020,7,29,16:00,UTC,1,,5.9,0.9,,7.8,3.1,0.1,,
2020,7,29,17:00,UTC,1,,5.2,0.6,,10.1,4.5,0.1,,
2020,7,29,18:00,UTC,1,,4.8,0.4,,8.9,7.6,0.1,,
2020,7,29,19:00,UTC,1,,6.3,0.3,,12.9,8,0.2,,
2020,7,29,20:00,UTC,1,,4.6,0,,13.6,3.6,0.1,,
2020,7,29,21:00,UTC,1,,3.2,0.1,,7.5,5.8,0.1,,
2020,7,29,22:00,UTC,1,,6.2,1.1,,0.2,4.6,0.1,,
2020,7,29,23:00,UTC,1,,3.6,0.1,,5.2,3.3,0,,
2020,7,30,00:00,UTC,1,,4.9,0.7,,3.4,5,0.1,,
2020,7,30,01:00,UTC,1,,6.7,0.9,,6.1,3,0.1,,
2020,7,30,02:00,UTC,1,,10.4,2.7,,11.6,5.8,0.4,,
2020,7,30,03:00,UTC,1,,7.8,0.6,,8.6,3.5,0.1,,
2020,7,30,04:00,UTC,1,,26.6,16,,11.9,3.7,0.5,,
2020,7,30,05:00,UTC,1,,19.6,6.2,,9.6,4.6,0.3,,
2020,7,30,06:00,UTC,1,,26.3,11.1,,14,5.1,0.4,,
2020,7,30,07:00,UTC,1,,30.4,34.6,,19.3,5.3,0.6,,
2020,7,30,08:00,UTC,1,,14.9,5.6,,15.9,6.7,0.2,,
2020,7,30,09:00,UTC,1,,11,5.2,,12.4,4.9,0.2,,
2020,7,30,10:00,UTC,1,,17.5,8.8,,16.2,5.3,0.2,,
2020,7,30,11:00,UTC,1,,11.3,4.5,,11,4.1,0.2,,
2020,7,30,12:00,UTC,1,,11.7,8,,10.6,4,0.3,,
2020,7,30,13:00,UTC,1,,8.7,2.6,,12.1,3.8,0.2,,
2020,7,30,14:00,UTC,1,,10,3.2,,8.1,5,0.1,,
2020,7,30,15:00,UTC,1,,9.5,3.3,,7.3,5.3,0.1,,
2020,7,30,16:00,UTC,1,,11.8,2.8,,8.7,1.8,0.2,,
2020,7,30,17:00,UTC,1,,20.6,7.2,,11,3.5,0.4,,
2020,7,30,18:00,UTC,1,,9.8,0.6,,8.3,4.3,0.2,,
2020,7,30,19:00,UTC,1,,14,2.4,,11,3.8,0.3,,
2020,7,30,20:00,UTC,1,,11.9,1.3,,11.4,4.3,0.3,,
2020,7,30,21:00,UTC,1,,13.3,1.7,,8.9,2.1,0.3,,
2020,7,30,22:00,UTC,1,,10,2.1,,1.6,6,0.3,,
2020,7,30,23:00,UTC,1,,9.3,2.3,,5.5,6.9,0.3,,
2020,7,31,00:00,UTC,1,,7.9,2.4,,10.7,4.6,0.3,,
2020,7,31,01:00,UTC,1,,9.1,4.4,,12,5.3,0.4,,
2020,7,31,02:00,UTC,1,,7.7,4,,19.3,6.8,0.5,,
2020,7,31,03:00,UTC,1,,11,4.5,,13.8,5.4,0.4,,
2020,7,31,04:00,UTC,2,,18.7,12.6,,21.4,5.9,0.6,,
2020,7,31,05:00,UTC,1,,18.7,17.9,,13.4,2.7,0.7,,
2020,7,31,06:00,UTC,2,,17,14,,21,5.1,0.5,,
2020,7,31,07:00,UTC,1,,17.7,16.3,,16.5,4.1,0.6,,
2020,7,31,08:00,UTC,1,,18.4,16.5,,17.9,3.8,0.4,,
2020,7,31,09:00,UTC,1,,17.7,16.5,,16.4,5.7,0.6,,
2020,7,31,10:00,UTC,1,,18,15.7,,16.5,5.6,0.5,,
2020,7,31,11:00,UTC,1,,16.6,16.6,,19.4,8.5,0.5,,
2020,7,31,12:00,UTC,1,,22,21.1,,15.2,6.7,0.5,,
2020,7,31,13:00,UTC,1,,19.5,13.9,,18.7,6.5,0.5,,
2020,7,31,14:00,UTC,2,,17.2,12.1,,16.1,11.3,0.4,,
2020,7,31,15:00,UTC,1,,17.5,10.8,,16.3,6.9,0.4,,
2020,7,31,16:00,UTC,1,,13.1,8.6,,17.5,5.8,0.3,,
2020,7,31,17:00,UTC,1,,17.5,10.7,,13.8,4.7,0.5,,
2020,7,31,18:00,UTC,1,,16.5,9.8,,16.2,5,0.6,,
2020,7,31,19:00,UTC,2,,16.1,5.7,,21.4,4.5,0.5,,
